Event Name,Date,Time,Venue/Location,Ticket Price (USD),Category,Source URL,Description,All Sources,Listings Merged,Island Match,Lat,Lng
ROOFTOP CARNIVAL WEEKEND POOL PARTY,2026-10-10,9:00 PM - 2:00 AM,"The Easton Rooftop Pool & Lounge, 721 North Federal Highway, Fort Lauderdale, FL 33304",,Festival,https://www.eventbrite.com/e/rooftop-carnival-weekend-pool-party-tickets-1999668520374,"South FL hottest Rooftop pool party returns for carnival weekend featuring live DJs, cultural vibes, & skyline views at The Easton Rooftop.",eventbrite: https://www.eventbrite.com/e/rooftop-carnival-weekend-pool-party-tickets-1999668520374,1,Fort Lauderdale,26.122,-80.137
FREE TICKETS - Biz To Biz Business Fall Expo October 13 Broward Convention,2026-10-13,4:00 PM - 8:00 PM,"Broward Convention Center, Fort Lauderdale, Fort Lauderdale, FL 33316",,Conference / Expo,https://www.eventbrite.com/e/free-tickets-biz-to-biz-business-fall-expo-october-13-broward-convention-tickets-1994689056664,"Showcase your business Oct. 13th - Biz To Biz Summer Fall Expo at the Broward Convention Center- Tuesday, Oct. 13th 2026",eventbrite: https://www.eventbrite.com/e/free-tickets-biz-to-biz-business-fall-expo-october-13-broward-convention-tickets-1994689056664,1,Fort Lauderdale,26.122,-80.137
An Evening with Keith and Kristyn Getty,2026-10-18,4:00 PM - 6:00 PM,"Coral Ridge Presbyterian Church, 5555 North Federal Highway, Fort Lauderdale, FL 33308",,Faith & Community,https://www.eventbrite.com/e/an-evening-with-keith-and-kristyn-getty-tickets-1995972302888,"An evening of worship with Keith & Kristyn Getty, celebrating 25 years of ""In Christ Alone.""",eventbrite: https://www.eventbrite.com/e/an-evening-with-keith-and-kristyn-getty-tickets-1995972302888,1,Fort Lauderdale,26.122,-80.137
CIASF Industrial Outlook: Broward County,2026-10-23,8:30 AM - 11:00 AM,"Lauderdale Yacht Club, 1725 Southeast 12th Street, Fort Lauderdale, FL 33316",,Business / Networking,https://www.eventbrite.com/e/ciasf-industrial-outlook-broward-county-tickets-1994073715161,"Join CIASF on October 23rd for the 2nd Annual Industrial Outlook: Broward County:key trends, networking & insights from top industry voices.",eventbrite: https://www.eventbrite.com/e/ciasf-industrial-outlook-broward-county-tickets-1994073715161,1,Fort Lauderdale,26.122,-80.137
The ZEO Xperience,2026-10-23,8:30 AM - 12:30 PM,"Pier Sixty-Six, 2301 Southeast 17th Street, Fort Lauderdale, FL 33316",,Conference / Expo,https://www.eventbrite.com/e/the-zeo-xperience-tickets-1995021454876,Learn It. Inject It. Live It.,eventbrite: https://www.eventbrite.com/e/the-zeo-xperience-tickets-1995021454876,1,Fort Lauderdale,26.122,-80.137
Design Awards Submission Fees 2026,2026-10-30,7:00 PM - 11:00 PM,"Bonnet House Museum & Gardens, 900 North Birch Road, Fort Lauderdale, FL 33304",,Business / Networking,https://www.eventbrite.com/e/design-awards-submission-fees-2026-tickets-1993865993861,This is the submission portal for the AIA Fort Lauderdale 2026 Design Awards Program.,eventbrite: https://www.eventbrite.com/e/design-awards-submission-fees-2026-tickets-1993865993861,1,Fort Lauderdale,26.122,-80.137
South Florida Nonprofit Collaboration Summit,2026-10-30,9:00 AM - 3:30 PM,"Urban League of Broward County, 560 Northwest 27th Avenue, Fort Lauderdale, FL 33311",,Conference / Expo,https://www.eventbrite.com/e/south-florida-nonprofit-collaboration-summit-tickets-1990586357380,"A full day of expert sessions, peer connection, and actionable tools for nonprofit leaders ready to grow their mission.",eventbrite: https://www.eventbrite.com/e/south-florida-nonprofit-collaboration-summit-tickets-1990586357380,1,Fort Lauderdale,26.122,-80.137
Halloween Soca Bash,2026-10-31,7:00 PM - 2:00 AM,"Posh Lounge, 110 North Federal Highway #Ste 101, Fort Lauderdale, FL 33301",,Festival,https://www.eventbrite.com/e/halloween-soca-bash-tickets-1994690988442,Get ready to party hard at Halloween Soca Bash with spooky vibes and non-stop soca beats!,eventbrite: https://www.eventbrite.com/e/halloween-soca-bash-tickets-1994690988442,1,Fort Lauderdale,26.122,-80.137
Second Annual Downtown Day of the Dead,2026-11-07,3:00 PM - 8:00 PM,"Esplanade Park, 400 Southwest 2nd Street, Fort Lauderdale, FL 33312",,Junkanoo / Cultural,https://www.eventbrite.com/e/second-annual-downtown-day-of-the-dead-tickets-1996818245124,"Join Riverwalk Fort Lauderdale and Revolution Live as we celebrate the Second Annual Downtown Day of the Dead on Saturday, November 7, 2026",eventbrite: https://www.eventbrite.com/e/second-annual-downtown-day-of-the-dead-tickets-1996818245124,1,Fort Lauderdale,26.122,-80.137
FITCE 2026 - 11th Annual Florida International Trade & Cultural Expo,2026-11-18,7:00 AM - 8:00 PM,"Greater Fort Lauderdale/Broward County Convention Center, 1950 Eisenhower Boulevard, Fort Lauderdale, FL 33316",,Junkanoo / Cultural,https://www.eventbrite.com/e/fitce-2026-11th-annual-florida-international-trade-cultural-expo-tickets-1993919882042,Connect Your Business to the World! Meet buyers and sellers from over 70 countries at South Florida's premier international trade event.,eventbrite: https://www.eventbrite.com/e/fitce-2026-11th-annual-florida-international-trade-cultural-expo-tickets-1993919882042,1,Fort Lauderdale,26.122,-80.137
A sweet history of cake and Christmas,2026-12-09,7:30 PM - 8:30 PM,,,Festival,https://www.eventbrite.co.uk/e/a-sweet-history-of-cake-and-christmas-tickets-1997552015852,"Join us for a festive tradition, Annie Gray’s Christmas lecture. The topic? That most iconic (and delicious) of puddings, the Christmas cake",eventbrite: https://www.eventbrite.co.uk/e/a-sweet-history-of-cake-and-christmas-tickets-1997552015852,1,Fort Lauderdale,26.122,-80.137
FLSCC December 2026 Monthly Meeting,2026-12-11,5:00 PM - 8:00 PM,"Boatyard, 1555 Southeast 17th Street, Fort Lauderdale, FL 33316",,Business / Networking,https://www.eventbrite.com/e/flscc-december-2026-monthly-meeting-tickets-1997169147683,"Join the FLSCC for our December meeting Sponsored by Provital. Enjoy an evening of industry networking, holiday spirit, and 2027 updates!",eventbrite: https://www.eventbrite.com/e/flscc-december-2026-monthly-meeting-tickets-1997169147683,1,Fort Lauderdale,26.122,-80.137
Kocktails & Kruise – Miramar-Pembroke Pines (FL) Alumni Chapter,2027-01-02,5:00 PM - 9:00 PM,"GALLERYone - a DoubleTree Suites by Hilton Hotel, 2670 East Sunrise Boulevard, Fort Lauderdale, FL 33304",,Nightlife / Party,https://www.eventbrite.com/e/kocktails-kruise-miramar-pembroke-pines-fl-alumni-chapter-tickets-1998399376330,Join us for a fun night of Kruising with the NUPES of Miramar-Pembroke Pines FL Alumni Chapter - Kappa Alpha Psi Fraternity Inc.,eventbrite: https://www.eventbrite.com/e/kocktails-kruise-miramar-pembroke-pines-fl-alumni-chapter-tickets-1998399376330,1,Fort Lauderdale,26.122,-80.137
17th Annual Riverwalk Stone Crab & Seafood Festival,2027-01-09,11:00 AM - 4:00 PM,"Esplanade Park, 400 Southwest 2nd Street, Fort Lauderdale, FL 33312",,Festival,https://www.eventbrite.com/e/17th-annual-riverwalk-stone-crab-seafood-festival-tickets-1997605739541,A South Florida seafood smorgasbord you don't want to miss!,eventbrite: https://www.eventbrite.com/e/17th-annual-riverwalk-stone-crab-seafood-festival-tickets-1997605739541,1,Fort Lauderdale,26.122,-80.137
Dreamgirl Cynthia Freestyle Cruise Pre Party 2027,2027-01-23,6:00 PM - 11:00 PM,"Kemistry Nightclub, 307 Southwest 2nd Street, Fort Lauderdale, FL 33312",,Nightlife / Party,https://www.eventbrite.com/e/dreamgirl-cynthia-freestyle-cruise-pre-party-2027-tickets-1997478561147,Kick off the Dreamgirl Cynthia Freestyle Cruise with the Official Pre-Party at Kemistry Nightclub - where the party starts before we sail.,eventbrite: https://www.eventbrite.com/e/dreamgirl-cynthia-freestyle-cruise-pre-party-2027-tickets-1997478561147,1,Fort Lauderdale,26.122,-80.137
The Grand Tasting,2027-01-23,12:00 PM - 4:00 PM,"Las Olas Oceanside Park, 3000 East Las Olas Boulevard, Fort Lauderdale, FL 33316",,Food & Drink,https://www.eventbrite.com/e/the-grand-tasting-tickets-1981955593533,#ReleaseYourInnerFoodie while enjoying unlimited bites and sips!,eventbrite: https://www.eventbrite.com/e/the-grand-tasting-tickets-1981955593533,1,Fort Lauderdale,26.122,-80.137
